7959	1536554	83	8
7960	1536877	6	4
7961	1536926	11	2
7962	1536990	1	1
7963	1537006	8	3
7964	1537066	5	2
7965	1537103	2	2
7966	1537128	1	1
7967	1537144	13	10
7968	1537245	8	5
7969	1537304	27	10
7970	1537450	13	12
7971	1537558	10	9
7972	1537642	73	35
7973	1538053	25	19
7974	1538240	11	9
7975	1538326	77	26
7976	1538713	5	2
7977	1538746	20	15
7978	1538890	1	1
7979	1538906	2	2
7980	1538931	1	1
7981	1538947	4	3
7982	1538982	21	17
7983	1539142	2	1
7984	1539161	7	7
7985	1539227	134	57
7986	1539867	4	4
7987	1539911	2	2
7988	1539937	8	5
7989	1539993	3	3
7990	1540026	5	5
7991	1540072	26	12
7992	1540218	6	6
7993	1540276	21	6
7994	1540388	46	24
7995	1540668	21	13
7996	1540818	4	4
7997	1540861	90	34
7998	1541324	3	3
7999	1541356	9	9
8000	1541440	2	2
8001	1541466	17	14
8002	1541598	6	4
8003	1541646	5	4
8004	1541692	1	1
8005	1541708	1	1
8006	1541724	16	9
8007	1541829	2	1
8008	1541847	377	3
8009	1543182	56	17
8010	1543458	34	3
8011	1543604	23	7
8012	1543741	1	1
8013	1543757	9	2
8014	1543807	378	16
8015	1545268	13	3
8016	1545327	11	4
8017	1545406	2	2
8018	1545432	10	5
8019	1545503	19	6
8020	1545621	3	1
8021	1545641	11	6
8022	1545718	4	4
8023	1545760	1	1
8024	1545776	1	1
8025	1545792	1	1
8026	1545808	2	2
8027	1545832	8	6
8028	1545901	2	2
8029	1545927	113	16
8030	1546390	11	9
8031	1546482	2	2
8032	1546507	5	4
8033	1546551	11	8
8034	1546640	14	11
8035	1546747	5	3
8036	1546792	1	1
8037	1546808	3	3
8038	1546841	28	18
8039	1547029	2	2
8040	1547049	2	1
8041	1547067	1	1
8042	1547082	16	14
8043	1547205	14	8
8044	1547301	7	6
8045	1547358	16	13
8046	1547484	2	2
8047	1547509	16	4
8048	1547595	1	1
8049	1547610	1	1
8050	1547625	4	4
8051	1547663	24	20
8052	1547835	2	2
8053	1547860	1	1
8054	1547875	54	32
8055	1548164	1	1
8056	1548178	16	10
8057	1548273	5	5
8058	1548322	1	1
8059	1548336	1	1
8060	1548350	1	1
8061	1548364	1	1
8062	1548378	1	1
8063	1548392	3	2
8064	1548420	1	1
8065	1548434	46	23
8066	1548700	5	5
8067	1548747	2	2
8068	1548772	17	6
8069	1548877	1	1
8070	1548892	43	26
8071	1549170	95	23
8072	1549665	36	23
8073	1549912	8	3
8074	1549957	3	3
8075	1549990	2	1
8076	1550007	3	1
8077	1550029	6	4
8078	1550075	17	11
8079	1550194	4	4
8080	1550236	14	5
8081	1550310	4	2
8082	1550343	12	11
8083	1550440	9	7
8084	1550510	1	1
8085	1550525	3	3
8086	1550558	1	1
8087	1550573	1	1
8088	1550588	1	1
8089	1550603	1	1
8090	1550618	5	1
8091	1550645	24	9
8092	1550799	7	7
8093	1550857	22	5
8094	1550991	1	1
8095	1551006	1	1
8096	1551020	48	11
8097	1551248	2	2
8098	1551272	3	3
8099	1551304	3	1
8100	1551323	1	1
8101	1551337	1	1
8102	1551351	5	5
8103	1551400	12	3
8104	1551469	9	8
8105	1551548	1	1
8106	1551562	1	1
8107	1551576	1	1
8108	1551590	1	1
8109	1551604	1	1
8110	1551618	1	1
8111	1551632	1	1
8112	1551646	1	1
8113	1551660	1	1
8114	1551674	1	1
8115	1551688	1	1
8116	1551702	82	5
8117	1552012	1	1
8118	1552026	1	1
8119	1552040	1	1
8120	1552054	1	1
8121	1552068	1	1
8122	1552082	1	1
8123	1552096	1	1
8124	1552110	1	1
8125	1552124	1	1
8126	1552138	1	1
8127	1552152	1	1
8128	1552166	1	1
8129	1552180	1	1
8130	1552194	1	1
8131	1552208	1	1
8132	1552222	1	1
8133	1552236	1	1
8134	1552250	1	1
8135	1552264	1	1
8136	1552278	1	1
8137	1552292	1	1
8138	1552306	1	1
8139	1552320	1	1
8140	1552334	1	1
8141	1552348	1	1
8142	1552362	1	1
8143	1552376	1	1
8144	1552391	1	1
8145	1552406	1	1
8146	1552421	1	1
8147	1552436	1	1
8148	1552451	1	1
8149	1552466	1	1
8150	1552481	16	9
8151	1552575	34	18
8152	1552773	1	1
8153	1552787	48	15
8154	1553034	3	3
8155	1553066	4	4
8156	1553106	13	10
8157	1553200	29	16
8158	1553375	28	14
8159	1553545	8	1
8160	1553580	1	1
8161	1553594	1	1
8162	1553609	1	1
8163	1553624	1	1
8164	1553639	1	1
8165	1553654	1	1
8166	1553669	1	1
8167	1553684	1	1
8168	1553699	1	1
8169	1553714	1	1
8170	1553729	2	1
8171	1553747	1	1
8172	1553762	31	15
8173	1553961	1	1
8174	1553976	1	1
8175	1553991	7	1
8176	1554022	56	1
8177	1554184	22	3
8178	1554275	30	8
8179	1554424	18	3
8180	1554510	10	1
8181	1554549	1	1
8182	1554563	1	1
8183	1554577	11	2
8184	1554637	2	2
8185	1554661	8	6
8186	1554723	4	1
8187	1554747	16	4
8188	1554844	7	3
8189	1554892	6	4
8190	1554939	27	14
8191	1555091	2	1
8192	1555110	4	3
8193	1555147	9	2
8194	1555204	4	2
8195	1555234	1	1
8196	1555249	6	4
8197	1555299	7	4
8198	1555348	8	1
8199	1555387	2	1
8200	1555406	1	1
8201	1555421	1	1
8202	1555436	3	2
8203	1555467	3	2
8204	1555497	20	2
8205	1555567	3	3
8206	1555599	1	1
8207	1555614	1	1
8208	1555629	2	2
8209	1555652	16	11
8210	1555763	1	1
8211	1555778	259	12
8212	1556397	4	3
8213	1556435	1	1
8214	1556450	3	2
8215	1556477	1	1
8216	1556492	1	1
8217	1556507	1	1
8218	1556522	1	1
8219	1556537	1	1
8220	1556552	2	1
8221	1556570	1	1
8222	1556585	21	10
8223	1556712	7	5
8224	1556769	1	1
8225	1556784	2	2
8226	1556808	21	14
8227	1556956	2	1
8228	1556975	3	1
8229	1556997	13	12
8230	1557107	1	1
8231	1557122	2	2
8232	1557147	16	11
8233	1557267	1	1
8234	1557282	4	3
8235	1557318	327	36
8236	1558492	8	6
8237	1558563	8	8
8238	1558636	9	4
8239	1558696	6	4
8240	1558743	2	1
8241	1558761	1	1
8242	1558776	1	1
8243	1558791	1	1
8244	1558806	1	1
8245	1558821	1	1
8246	1558836	1	1
8247	1558851	2	2
8248	1558875	1	1
8249	1558890	118	57
8250	1559514	1	1
8251	1559529	1	1
8252	1559544	1	1
8253	1559559	3	1
8254	1559578	1	1
8255	1559593	5	4
8256	1559637	7	4
8257	1559682	4	3
8258	1559718	3	1
8259	1559738	8	2
8260	1559782	11	6
8261	1559864	1	1
8262	1559879	1	1
8263	1559894	1	1
8264	1559909	8	6
8265	1559971	8	5
8266	1560034	22	11
8267	1560166	28	12
8268	1560333	1	1
8269	1560348	4	3
8270	1560386	2	1
8271	1560403	2	1
8272	1560420	1	1
8273	1560435	4	3
8274	1560470	2	2
8275	1560495	1	1
8276	1560510	3	3
8277	1560545	2	1
8278	1560562	5	3
8279	1560602	6	4
8280	1560648	1	1
8281	1560663	1	1
8282	1560678	1	1
8283	1560693	22	13
8284	1560823	1	1
8285	1560838	1	1
8286	1560853	23	3
8287	1560959	1	1
8288	1560974	5	5
8289	1561020	5	4
8290	1561065	1	1
8291	1561080	1	1
8292	1561095	7	5
8293	1561153	2	2
8294	1561177	50	18
8295	1561457	1	1
8296	1561472	5	1
8297	1561495	1	1
8298	1561510	1	1
8299	1561525	12	8
8300	1561605	2	1
8301	1561623	2	2
8302	1561648	3	1
8303	1561669	2	2
8304	1561695	1	1
8305	1561711	1	1
8306	1561727	2	1
8307	1561746	1	1
8308	1561762	2	2
8309	1561788	1	1
8310	1561804	2	2
8311	1561829	18	14
8312	1561971	1	1
8313	1561987	4	2
8314	1562017	4	4
8315	1562056	2	1
8316	1562071	11	2
8317	1562129	19	3
8318	1562209	2	2
8319	1562232	33	8
8320	1562370	1	1
8321	1562384	26	15
8322	1562529	6	3
8323	1562570	3	3
8324	1562602	1	1
8325	1562616	446	10
8326	1563808	7	6
8327	1563865	15	8
8328	1563947	22	19
8329	1564108	2	1
8330	1564125	9	5
8331	1564187	1	1
8332	1564201	11	8
8333	1564280	2	1
8334	1564297	6	6
8335	1564351	1	1
8336	1564365	5	3
8337	1564403	24	19
8338	1564577	5	5
8339	1564624	1	1
8340	1564639	1	1
8341	1564654	4	2
8342	1564684	1	1
8343	1564699	7	6
8344	1564758	1	1
8345	1564773	1	1
8346	1564788	1	1
8347	1564803	1	1
8348	1564818	1	1
8349	1564833	15	9
8350	1564929	10	8
8351	1565008	2	2
8352	1565033	1	1
8353	1565048	1	1
8354	1565063	1	1
8355	1565078	20	8
8356	1565205	3	2
8357	1565229	7	3
8358	1565272	2	2
8359	1565291	5	4
8360	1565329	30	13
8361	1565478	3	3
8362	1565507	1	1
8363	1565521	1	1
8364	1565535	7	4
8365	1565589	15	9
8366	1565680	2	2
8367	1565701	9	8
8368	1565772	2	2
8369	1565793	21	12
8370	1565922	5	3
8371	1565958	4	2
8372	1565985	4	2
8373	1566014	4	2
8374	1566043	21	11
8375	1566170	30	15
8376	1566335	3	3
8377	1566367	20	15
8378	1566508	2	2
8379	1566531	4	3
8380	1566567	2	2
8381	1566590	2	2
8382	1566613	3	3
8383	1566645	3	3
8384	1566678	4	4
8385	1566719	21	8
8386	1566828	5	5
8387	1566878	8	5
8388	1566942	2	2
8389	1566965	3	3
8390	1566995	2	2
8391	1567018	2	2
8392	1567041	9	4
8393	1567099	10	4
8394	1567163	2	2
8395	1567186	2	2
8396	1567209	4	4
8397	1567249	2	2
8398	1567272	5	5
8399	1567322	4	3
8400	1567357	65	8
8401	1567589	5	5
8402	1567639	2	2
8403	1567662	14	9
8404	1567756	8	5
8405	1567815	48	14
8406	1568029	2	2
8407	1568052	22	12
8408	1568196	6	4
8409	1568242	17	4
8410	1568317	3	3
8411	1568350	2	2
8412	1568373	2	2
8413	1568396	2	2
8414	1568419	2	2
8415	1568442	15	8
8416	1568532	2	2
8417	1568555	2	2
8418	1568578	2	2
8419	1568601	10	8
8420	1568683	24	16
8421	1568844	3	3
8422	1568876	2	2
8423	1568899	3	3
8424	1568931	3	3
8425	1568963	4	4
8426	1569003	12	3
8427	1569062	12	10
8428	1569159	5	5
8429	1569208	40	8
8430	1569366	2	2
8431	1569389	7	7
8432	1569456	6	5
8433	1569506	6	6
8434	1569563	2	2
8435	1569586	2	2
8436	1569609	14	5
8437	1569693	2	2
8438	1569716	69	21
8439	1570015	9	7
8440	1570084	26	3
8441	1570177	22	3
8442	1570261	2	2
8443	1570284	6	3
8444	1570325	4	1
8445	1570349	6	3
8446	1570393	12	7
8447	1570470	16	3
8448	1570543	2	1
8449	1570561	1	1
8450	1570576	8	4
8451	1570628	9	5
8452	1570685	2	2
8453	1570709	1	1
8454	1570724	2	2
8455	1570749	1	1
8456	1570764	2	2
8457	1570787	37	11
8458	1570977	9	6
8459	1571047	15	6
8460	1571124	14	5
8461	1571203	3	3
8462	1571234	6	2
8463	1571269	10	5
8464	1571331	3	3
8465	1571362	16	7
8466	1571449	7	5
8467	1571502	4	2
8468	1571529	35	6
8469	1571666	4	2
8470	1571693	2	2
8471	1571716	2	2
8472	1571739	2	2
8473	1571762	9	3
8474	1571811	4	2
8475	1571838	7	4
8476	1571884	2	2
8477	1571907	7	4
8478	1571953	11	3
8479	1572005	6	2
8480	1572036	6	5
8481	1572086	43	8
8482	1572270	18	4
8483	1572337	8	5
8484	1572391	8	2
8485	1572426	4	2
8486	1572453	2	2
8487	1572476	6	2
8488	1572507	4	2
8489	1572534	2	2
8490	1572557	2	2
8491	1572580	2	2
8492	1572603	2	2
8493	1572626	11	8
8494	1572713	2	2
8495	1572736	8	2
8496	1572771	4	2
8497	1572798	2	2
8498	1572821	22	9
8499	1572949	2	2
8500	1572972	2	2
8501	1572995	2	2
8502	1573018	3	3
8503	1573050	14	6
8504	1573145	6	5
8505	1573200	8	3
8506	1573253	20	10
8507	1573375	8	4
8508	1573430	9	5
8509	1573488	2	2
8510	1573511	8	5
8511	1573569	2	2
8512	1573592	2	2
8513	1573615	8	3
8514	1573673	27	7
8515	1573816	4	3
8516	1573851	12	9
8517	1573938	2	2
8518	1573961	5	4
8519	1574005	3	3
8520	1574037	2	2
8521	1574060	2	2
8522	1574083	21	11
8523	1574212	2	2
8524	1574235	5	3
8525	1574274	14	6
8526	1574357	2	2
8527	1574380	8	7
8528	1574450	4	2
8529	1574479	3	3
8530	1574511	2	2
8531	1574534	6	3
8532	1574574	17	6
8533	1574673	17	6
8534	1574774	50	22
8535	1575052	5	5
8536	1575099	1	1
8537	1575114	4	1
8538	1575137	28	18
8539	1575308	3	2
8540	1575335	16	9
8541	1575441	2	2
8542	1575465	1	1
8543	1575479	1	1
8544	1575493	1	1
8545	1575507	2	2
8546	1575530	15	1
8547	1575582	10	4
8548	1575644	1	1
8549	1575659	3	3
8550	1575690	7	5
8551	1575749	1	1
8552	1575764	9	3
8553	1575828	9	8
8554	1575908	1	1
8555	1575923	1	1
8556	1575938	1	1
8557	1575953	27	8
8558	1576074	4	3
8559	1576107	13	7
8560	1576197	1	1
8561	1576212	1	1
8562	1576227	6	4
8563	1576276	33	9
8564	1576443	8	6
8565	1576507	36	11
8566	1576694	3	2
8567	1576718	34	10
8568	1576887	1	1
8569	1576902	1	1
8570	1576917	1	1
8571	1576932	1	1
8572	1576947	39	20
8573	1577184	1	1
8574	1577199	1	1
8575	1577214	1	1
8576	1577229	1	1
8577	1577244	1	1
8578	1577257	3	1
8579	1577276	1	1
8580	1577290	1	1
8581	1577304	1	1
8582	1577318	4	1
8583	1577342	1	1
8584	1577356	1	1
8585	1577370	12	7
8586	1577450	13	9
8587	1577549	1	1
8588	1577563	1	1
8589	1577577	1	1
8590	1577591	3	1
8591	1577609	1	1
8592	1577623	11	4
8593	1577696	1	1
8594	1577711	1	1
8595	1577726	1	1
8596	1577741	1	1
8597	1577756	42	1
8598	1577896	1	1
8599	1577911	2	1
8600	1577928	1	1
8601	1577943	2	1
8602	1577960	1	1
8603	1577975	1	1
8604	1577990	1	1
8605	1578005	1	1
8606	1578020	1	1
8607	1578035	1	1
8608	1578050	1	1
8609	1578065	1	1
8610	1578080	1	1
8611	1578095	1	1
8612	1578110	1	1
8613	1578125	1	1
8614	1578140	1	1
8615	1578155	1	1
8616	1578170	1	1
8617	1578185	1	1
8618	1578200	1	1
8619	1578215	1	1
8620	1578230	1	1
8621	1578245	14	4
8622	1578327	1	1
8623	1578342	1	1
8624	1578357	1	1
8625	1578372	2	1
8626	1578390	2	1
8627	1578407	1	1
8628	1578422	1	1
8629	1578437	1	1
8630	1578452	1	1
8631	1578467	1	1
8632	1578482	1	1
8633	1578497	1	1
8634	1578512	1	1
8635	1578527	1	1
8636	1578542	1	1
8637	1578557	1	1
8638	1578572	1	1
8639	1578587	2	1
8640	1578604	2	1
8641	1578621	2	1
8642	1578641	1	1
8643	1578656	1	1
8644	1578671	2	1
8645	1578688	1	1
8646	1578703	1	1
8647	1578718	1	1
8648	1578733	1	1
8649	1578748	1	1
8650	1578763	2	1
8651	1578780	1	1
8652	1578795	1	1
8653	1578810	1	1
8654	1578825	3	1
8655	1578844	1	1
8656	1578859	1	1
8657	1578874	1	1
8658	1578889	1	1
8659	1578904	1	1
8660	1578919	1	1
8661	1578934	1	1
8662	1578949	1	1
8663	1578964	1	1
8664	1578979	1	1
8665	1578994	6	1
8666	1579019	1	1
8667	1579034	2	1
8668	1579051	1	1
8669	1579066	1	1
8670	1579081	1	1
8671	1579096	3	1
8672	1579118	1	1
8673	1579133	8	1
8674	1579162	1	1
8675	1579177	1	1
8676	1579192	1	1
8677	1579207	1	1
8678	1579222	1	1
8679	1579237	1	1
8680	1579252	1	1
8681	1579267	1	1
8682	1579282	1	1
8683	1579297	1	1
8684	1579312	1	1
8685	1579327	1	1
8686	1579342	1	1
8687	1579357	1	1
8688	1579372	1	1
8689	1579387	1	1
8690	1579402	1	1
8691	1579417	1	1
8692	1579432	3	1
8693	1579457	1	1
8694	1579472	1	1
8695	1579487	1	1
8696	1579502	1	1
8697	1579517	1	1
8698	1579532	1	1
8699	1579547	1	1
8700	1579562	1	1
8701	1579577	2	1
8702	1579594	1	1
8703	1579609	1	1
8704	1579624	2	1
8705	1579641	1	1
8706	1579656	1	1
8707	1579671	2	1
8708	1579688	1	1
8709	1579703	15	2
8710	1579778	2	1
8711	1579797	1	1
8712	1579812	1	1
8713	1579827	1	1
8714	1579842	2	1
8715	1579859	11	11
8716	1579953	5	1
8717	1579979	6	3
8718	1580024	18	3
8719	1580118	1	1
8720	1580133	12	8
8721	1580222	4	1
8722	1580246	2	2
8723	1580270	1	1
8724	1580285	6	6
8725	1580344	1	1
8726	1580359	1	1
8727	1580374	11	1
8728	1580423	1	1
8729	1580438	1	1
8730	1580453	2	1
8731	1580472	1	1
8732	1580487	9	3
8733	1580536	1	1
8734	1580551	1	1
8735	1580566	1	1
8736	1580581	1	1
8737	1580596	1	1
8738	1580611	1	1
8739	1580626	1	1
8740	1580641	1	1
8741	1580656	8	3
8742	1580704	1	1
8743	1580719	3	3
8744	1580754	1	1
8745	1580769	2	1
8746	1580789	1	1
8747	1580804	1	1
8748	1580819	1	1
8749	1580834	19	5
8750	1580937	3	1
8751	1580958	5	1
8752	1580989	1	1
8753	1581004	1	1
8754	1581019	1	1
8755	1581034	1	1
8756	1581049	17	4
8757	1581131	2	1
8758	1581148	1	1
8759	1581163	1	1
8760	1581178	2	1
8761	1581198	2	1
8762	1581218	2	1
8763	1581238	2	1
8764	1581258	3	1
8765	1581282	3	2
8766	1581313	1	1
8767	1581328	15	4
8768	1581410	6	2
8769	1581448	1	1
8770	1581463	1	1
8771	1581478	9	2
8772	1581529	2	1
8773	1581549	2	2
8774	1581573	2	2
8775	1581598	1	1
8776	1581613	1	1
8777	1581628	6	3
8778	1581679	1	1
8779	1581694	2	1
8780	1581713	1	1
8781	1581728	1	1
8782	1581743	1	1
8783	1581758	1	1
8784	1581773	7	1
8785	1581812	4	2
8786	1581844	10	1
8787	1581894	1	1
8788	1581909	133	17
8789	1582515	1	1
8790	1582530	6	4
8791	1582578	3	2
8792	1582605	17	6
8793	1582702	7	6
8794	1582760	2	1
8795	1582777	1	1
8796	1582792	1	1
8797	1582807	1	1
8798	1582822	1	1
8799	1582837	1	1
8800	1582852	2	1
8801	1582869	2	1
8802	1582886	1	1
8803	1582901	1	1
8804	1582916	5	3
8805	1582953	1	1
8806	1582968	4	3
8807	1583003	16	7
8808	1583101	1	1
8809	1583116	3	2
8810	1583146	3	3
8811	1583181	1	1
8812	1583196	21	5
8813	1583292	3	2
8814	1583319	1	1
8815	1583334	1	1
8816	1583349	1	1
8817	1583364	1	1
8818	1583379	1	1
8819	1583394	1	1
8820	1583409	9	4
8821	1583468	2	1
8822	1583488	2	1
8823	1583507	2	1
8824	1583526	2	1
8825	1583543	1	1
8826	1583558	3	1
8827	1583582	1	1
8828	1583597	2	1
8829	1583617	2	1
8830	1583637	2	1
8831	1583657	1	1
8832	1583672	1	1
8833	1583687	1	1
8834	1583702	1	1
8835	1583717	1	1
8836	1583732	1	1
8837	1583747	1	1
8838	1583762	1	1
8839	1583777	1	1
8840	1583792	2	1
8841	1583809	1	1
8842	1583824	1	1
8843	1583839	1	1
8844	1583854	1	1
8845	1583869	1	1
8846	1583884	2	1
8847	1583901	13	9
8848	1583995	1	1
8849	1584010	3	2
8850	1584037	1	1
8851	1584052	1	1
8852	1584067	1	1
8853	1584082	19	6
8854	1584183	1	1
8855	1584198	1	1
8856	1584213	1	1
8857	1584228	1	1
8858	1584243	1	1
8859	1584258	1	1
8860	1584273	13	9
8861	1584379	1	1
8862	1584394	2	1
8863	1584413	16	2
8864	1584475	4	1
8865	1584498	2	1
8866	1584517	3	1
8867	1584541	2	2
8868	1584566	1	1
8869	1584581	1	1
8870	1584596	1	1
8871	1584611	1	1
8872	1584626	1	1
8873	1584641	1	1
8874	1584656	1	1
8875	1584671	2	1
8876	1584691	1	1
8877	1584706	4	3
8878	1584743	2	2
8879	1584765	1	1
8880	1584780	1	1
8881	1584795	1	1
8882	1584810	2	1
8883	1584829	1	1
8884	1584844	1	1
8885	1584859	1	1
8886	1584874	1	1
8887	1584889	1	1
8888	1584904	1	1
8889	1584919	2	1
8890	1584936	1	1
8891	1584951	1	1
8892	1584966	5	2
8893	1585001	1	1
8894	1585016	1	1
8895	1585031	1	1
8896	1585046	2	1
8897	1585063	1	1
8898	1585078	2	1
8899	1585095	2	1
8900	1585115	1	1
8901	1585130	1	1
8902	1585145	1	1
8903	1585160	1	1
8904	1585175	1	1
8905	1585190	1	1
8906	1585205	1	1
8907	1585220	2	1
8908	1585237	5	2
8909	1585273	1	1
8910	1585288	1	1
8911	1585303	1	1
8912	1585318	1	1
8913	1585333	1	1
8914	1585348	1	1
8915	1585363	1	1
8916	1585378	1	1
8917	1585393	1	1
8918	1585408	2	1
8919	1585425	5	4
8920	1585469	3	1
8921	1585488	3	1
8922	1585512	1	1
8923	1585527	4	2
8924	1585557	1	1
8925	1585572	6	6
8926	1585628	1	1
8927	1585643	1	1
8928	1585658	1	1
8929	1585673	1	1
8930	1585688	1	1
8931	1585703	1	1
8932	1585718	1	1
8933	1585733	2	2
8934	1585756	1	1
8935	1585771	1	1
8936	1585786	1	1
8937	1585801	1	1
8938	1585816	1	1
8939	1585831	1	1
8940	1585846	1	1
8941	1585861	2	1
8942	1585881	1	1
8943	1585896	2	2
8944	1585921	1	1
8945	1585936	7	3
8946	1585993	1	1
8947	1586008	1	1
8948	1586023	1	1
8949	1586039	1	1
8950	1586055	17	4
8951	1586153	12	2
8952	1586211	120	8
8953	1586662	1	1
8954	1586678	1	1
8955	1586694	1	1
8956	1586710	3	3
8957	1586744	5	2
8958	1586775	1	1
8959	1586791	1	1
8960	1586807	3	1
8961	1586827	1	1
8962	1586843	1	1
8963	1586859	1	1
8964	1586875	1	1
8965	1586891	1	1
8966	1586907	1	1
8967	1586923	1	1
8968	1586939	1	1
8969	1586955	2	1
8970	1586973	1	1
8971	1586989	10	5
8972	1587058	81	26
8973	1587468	1	1
8974	1587484	1	1
8975	1587500	2	2
8976	1587525	14	6
8977	1587616	1	1
8978	1587632	1	1
8979	1587648	1	1
8980	1587664	18	3
8981	1587770	8	4
8982	1587826	1	1
8983	1587842	1	1
8984	1587858	9	6
8985	1587925	1	1
8986	1587941	1	1
8987	1587957	1	1
8988	1587973	1	1
8989	1587989	1	1
8990	1588005	1	1
8991	1588021	1	1
8992	1588037	1	1
8993	1588053	2	1
8994	1588071	1	1
8995	1588087	1	1
8996	1588103	1	1
8997	1588119	1	1
8998	1588135	1	1
8999	1588151	1	1
9000	1588167	1	1
9001	1588183	1	1
9002	1588199	1	1
9003	1588215	2	1
9004	1588235	1	1
9005	1588251	1	1
9006	1588267	1	1
9007	1588283	1	1
9008	1588299	1	1
9009	1588315	1	1
9010	1588331	1	1
9011	1588347	1	1
9012	1588363	1	1
9013	1588379	1	1
9014	1588395	9	2
9015	1588450	1	1
9016	1588466	1	1
9017	1588482	3	1
9018	1588502	1	1
9019	1588518	1	1
9020	1588534	1	1
9021	1588550	12	2
9022	1588612	1	1
9023	1588628	1	1
9024	1588644	3	1
9025	1588664	1	1
9026	1588680	1	1
9027	1588696	1	1
9028	1588712	1	1
9029	1588728	1	1
9030	1588744	1	1
9031	1588760	1	1
9032	1588776	1	1
9033	1588792	1	1
9034	1588808	1	1
9035	1588824	1	1
9036	1588840	1	1
9037	1588856	1	1
9038	1588872	1	1
9039	1588888	1	1
9040	1588904	1	1
9041	1588920	1	1
9042	1588936	1	1
9043	1588952	1	1
9044	1588968	2	1
9045	1588986	1	1
9046	1589002	1	1
9047	1589018	1	1
9048	1589034	1	1
9049	1589050	3	2
9050	1589078	3	3
9051	1589112	3	2
9052	1589144	1	1
9053	1589160	2	1
9054	1589181	1	1
9055	1589197	1	1
9056	1589213	1	1
9057	1589229	1	1
9058	1589245	1	1
9059	1589261	2	1
9060	1589279	1	1
9061	1589295	1	1
9062	1589311	1	1
9063	1589327	1	1
9064	1589343	1	1
9065	1589359	1	1
9066	1589375	1	1
9067	1589391	2	1
9068	1589409	1	1
9069	1589425	1	1
9070	1589441	1	1
9071	1589457	1	1
9072	1589473	1	1
9073	1589489	1	1
9074	1589505	1	1
9075	1589521	1	1
9076	1589537	1	1
9077	1589553	1	1
9078	1589569	1	1
9079	1589585	3	1
9080	1589605	1	1
9081	1589621	1	1
9082	1589637	2	1
9083	1589655	1	1
9084	1589671	1	1
9085	1589687	43	5
9086	1589859	1	1
9087	1589875	1	1
9088	1589891	1	1
9089	1589907	1	1
9090	1589923	1	1
9091	1589939	1	1
9092	1589955	1	1
9093	1589971	1	1
9094	1589987	3	2
9095	1590015	1	1
9096	1590031	1	1
9097	1590047	1	1
9098	1590063	12	2
9099	1590114	5	1
9100	1590140	2	1
9101	1590160	2	1
9102	1590180	7	4
9103	1590227	47	6
9104	1590442	1	1
9105	1590458	1	1
9106	1590474	1	1
9107	1590490	1	1
9108	1590506	15	3
9109	1590594	1	1
9110	1590610	14	11
9111	1590722	1	1
9112	1590738	1	1
9113	1590754	1	1
9114	1590770	1	1
9115	1590786	1	1
9116	1590802	1	1
9117	1590818	1	1
9118	1590834	1	1
9119	1590850	1	1
9120	1590866	1	1
9121	1590882	1	1
9122	1590898	1	1
9123	1590914	1	1
9124	1590930	1	1
9125	1590946	1	1
9126	1590962	2	1
9127	1590983	1	1
9128	1590999	1	1
9129	1591015	1	1
9130	1591031	1	1
9131	1591047	1	1
9132	1591063	2	1
9133	1591081	1	1
9134	1591097	2	1
9135	1591115	1	1
9136	1591131	17	2
9137	1591203	27	2
9138	1591340	1	1
9139	1591356	17	11
9140	1591470	1	1
9141	1591486	1	1
9142	1591502	1	1
9143	1591518	1	1
9144	1591534	1	1
9145	1591550	1	1
9146	1591566	1	1
9147	1591582	1	1
9148	1591598	1	1
9149	1591614	1	1
9150	1591630	2	1
9151	1591650	1	1
9152	1591666	1	1
9153	1591682	1	1
9154	1591698	1	1
9155	1591714	1	1
9156	1591730	4	1
9157	1591752	1	1
9158	1591768	5	1
9159	1591794	1	1
9160	1591810	1	1
9161	1591826	1	1
9162	1591842	1	1
9163	1591858	1	1
9164	1591874	1	1
9165	1591890	4	2
9166	1591918	1	1
9167	1591934	1	1
9168	1591950	1	1
9169	1591966	1	1
9170	1591982	1	1
9171	1591998	2	1
9172	1592016	1	1
9173	1592032	1	1
9174	1592048	4	4
9175	1592091	1	1
9176	1592107	1	1
9177	1592123	14	2
9178	1592201	1	1
9179	1592217	2	1
9180	1592235	1	1
9181	1592251	1	1
9182	1592267	1	1
9183	1592283	1	1
9184	1592299	1	1
9185	1592315	1	1
9186	1592331	1	1
9187	1592347	1	1
9188	1592363	1	1
9189	1592379	8	3
9190	1592428	9	3
9191	1592487	1	1
9192	1592503	1	1
9193	1592519	1	1
9194	1592535	6	1
9195	1592570	7	4
9196	1592621	7	2
9197	1592668	5	2
9198	1592710	14	2
9199	1592784	1	1
9200	1592800	3	1
9201	1592824	2	2
9202	1592847	15	13
9203	1592969	1	1
9204	1592985	15	4
9205	1593075	1	1
9206	1593091	1	1
9207	1593107	1	1
9208	1593123	1	1
9209	1593139	1	1
9210	1593155	1	1
9211	1593171	1	1
9212	1593187	4	2
9213	1593218	1	1
9214	1593234	1	1
9215	1593250	2	1
9216	1593268	1	1
9217	1593284	1	1
9218	1593300	1	1
9219	1593316	1	1
9220	1593332	1	1
9221	1593348	2	1
9222	1593366	2	1
9223	1593384	4	1
9224	1593406	1	1
9225	1593422	1	1
9226	1593438	2	1
9227	1593456	1	1
9228	1593472	1	1
9229	1593488	1	1
9230	1593504	1	1
